"Tipo de Información","Tipo de Tarifa","Tipo de Dato","Rango de Consumo","Nivel","Propiedad Epm","Compartido","Propiedad del Cliente","Punta","Fuera de Punta","Año","Mes"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Fuera de Punta","I","$47,78","$47,78","$47,78","$0,00","$0,00","2021","Marzo"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$12,92","$12,92","$12,92","$0,00","$0,00","2021","Marzo"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$224,23","$224,23","$224,23","$0,00","$0,00","2021","Abril"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$36,08","$36,08","$36,08","$0,00","$0,00","2021","Abril"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$216,48","$194,03","$171,58","$0,00","$0,00","2021","Abril"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$51,75","$51,75","$51,75","$0,00","$0,00","2021","Abril"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$46,98","$46,98","$46,98","$0,00","$0,00","2021","Abril"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$21,66","$21,66","$21,66","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Costo compra: Gm,i","Punta","I","$225,50","$225,50","$225,50","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$39,26","$39,26","$39,26","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$216,48","$194,03","$171,58","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$51,75","$51,75","$51,75","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Punta","I","$47,29","$47,29","$47,29","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$19,33","$19,33","$19,33","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Costo compra: Gm,i","Fuera de Punta","I","$223,69","$223,69","$223,69","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$35,10","$35,10","$35,10","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$216,48","$194,03","$171,58","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$51,75","$51,75","$51,75","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Fuera de Punta","I","$46,95","$46,95","$46,95","$0,00","$0,00","2021","Abril"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$22,57","$22,57","$22,57","$0,00","$0,00","2021","Abril"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$221,74","$221,74","$221,74","$0,00","$0,00","2021","Julio"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$41,57","$41,57","$41,57","$0,00","$0,00","2021","Julio"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$231,74","$208,65","$185,57","$0,00","$0,00","2021","Julio"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$52,72","$52,72","$52,72","$0,00","$0,00","2021","Julio"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$47,80","$47,80","$47,80","$0,00","$0,00","2021","Julio"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$28,40","$28,40","$28,40","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Costo compra: Gm,i","Punta","I","$222,36","$222,36","$222,36","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$45,70","$45,70","$45,70","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$231,74","$208,65","$185,57","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$52,72","$52,72","$52,72","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Punta","I","$48,38","$48,38","$48,38","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$29,00","$29,00","$29,00","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Costo compra: Gm,i","Fuera de Punta","I","$221,48","$221,48","$221,48","$0,00","$0,00","2021","Julio"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$226,63","$226,63","$226,63","$0,00","$0,00","2021","Mayo"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$36,32","$36,32","$36,32","$0,00","$0,00","2021","Mayo"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$223,25","$200,41","$177,57","$0,00","$0,00","2021","Mayo"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$50,32","$50,32","$50,32","$0,00","$0,00","2021","Mayo"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$47,48","$47,48","$47,48","$0,00","$0,00","2021","Mayo"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$19,42","$19,42","$19,42","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Costo compra: Gm,i","Punta","I","$228,15","$228,15","$228,15","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$39,73","$39,73","$39,73","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$223,25","$200,41","$177,57","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$50,32","$50,32","$50,32","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Punta","I","$47,91","$47,91","$47,91","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$18,10","$18,10","$18,10","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Costo compra: Gm,i","Fuera de Punta","I","$226,00","$226,00","$226,00","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$35,22","$35,22","$35,22","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$223,25","$200,41","$177,57","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$50,32","$50,32","$50,32","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Fuera de Punta","I","$47,34","$47,34","$47,34","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$19,93","$19,93","$19,93","$0,00","$0,00","2021","Mayo"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$40,23","$40,23","$40,23","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$231,74","$208,65","$185,57","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$52,72","$52,72","$52,72","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Fuera de Punta","I","$47,62","$47,62","$47,62","$0,00","$0,00","2021","Julio"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$28,17","$28,17","$28,17","$0,00","$0,00","2021","Julio"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$225,59","$225,59","$225,59","$0,00","$0,00","2021","Noviembre"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$37,31","$37,31","$37,31","$0,00","$0,00","2021","Noviembre"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$241,23","$217,92","$194,60","$0,00","$0,00","2021","Noviembre"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$52,43","$52,43","$52,43","$0,00","$0,00","2021","Noviembre"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$47,20","$47,20","$47,20","$0,00","$0,00","2021","Noviembre"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$39,68","$39,68","$39,68","$0,00","$0,00","2021","Noviembre"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$228,62","$228,62","$228,62","$0,00","$0,00","2021","Junio"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$47,93","$47,93","$47,93","$0,00","$0,00","2021","Junio"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$236,60","$213,31","$190,02","$0,00","$0,00","2021","Junio"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$51,20","$51,20","$51,20","$0,00","$0,00","2021","Junio"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$49,91","$49,91","$49,91","$0,00","$0,00","2021","Junio"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$11,50","$11,50","$11,50","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Costo compra: Gm,i","Punta","I","$230,22","$230,22","$230,22","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$52,54","$52,54","$52,54","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$236,60","$213,31","$190,02","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$51,20","$51,20","$51,20","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Punta","I","$50,68","$50,68","$50,68","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$10,45","$10,45","$10,45","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Costo compra: Gm,i","Fuera de Punta","I","$227,95","$227,95","$227,95","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$46,44","$46,44","$46,44","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$236,60","$213,31","$190,02","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$51,20","$51,20","$51,20","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Fuera de Punta","I","$49,64","$49,64","$49,64","$0,00","$0,00","2021","Junio"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$11,92","$11,92","$11,92","$0,00","$0,00","2021","Junio"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$223,15","$223,15","$223,15","$0,00","$0,00","2021","Agosto"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$40,28","$40,28","$40,28","$0,00","$0,00","2021","Agosto"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$224,31","$201,14","$177,98","$0,00","$0,00","2021","Agosto"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$53,87","$53,87","$53,87","$0,00","$0,00","2021","Agosto"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$47,19","$47,19","$47,19","$0,00","$0,00","2021","Agosto"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$34,39","$34,39","$34,39","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Costo compra: Gm,i","Punta","I","$223,95","$223,95","$223,95","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$43,81","$43,81","$43,81","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$224,31","$201,14","$177,98","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$53,87","$53,87","$53,87","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Punta","I","$47,66","$47,66","$47,66","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$33,77","$33,77","$33,77","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Costo compra: Gm,i","Fuera de Punta","I","$222,81","$222,81","$222,81","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$39,17","$39,17","$39,17","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$224,31","$201,14","$177,98","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$53,87","$53,87","$53,87","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Fuera de Punta","I","$47,05","$47,05","$47,05","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$34,63","$34,63","$34,63","$0,00","$0,00","2021","Agosto"
"Horaria","Costo Unitario","Costo compra: Gm,i","Punta","I","$227,75","$227,75","$227,75","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$40,56","$40,56","$40,56","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$241,23","$217,92","$194,60","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$52,43","$52,43","$52,43","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Punta","I","$47,70","$47,70","$47,70","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$39,75","$39,75","$39,75","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Costo compra: Gm,i","Fuera de Punta","I","$224,67","$224,67","$224,67","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$36,30","$36,30","$36,30","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$241,23","$217,92","$194,60","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$52,43","$52,43","$52,43","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Fuera de Punta","I","$47,05","$47,05","$47,05","$0,00","$0,00","2021","Noviembre"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$39,65","$39,65","$39,65","$0,00","$0,00","2021","Noviembre"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$223,03","$223,03","$223,03","$0,00","$0,00","2021","Septiembre"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$36,97","$36,97","$36,97","$0,00","$0,00","2021","Septiembre"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$226,43","$203,31","$180,18","$0,00","$0,00","2021","Septiembre"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$53,35","$53,35","$53,35","$0,00","$0,00","2021","Septiembre"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$46,69","$46,69","$46,69","$0,00","$0,00","2021","Septiembre"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$34,81","$34,81","$34,81","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Costo compra: Gm,i","Punta","I","$224,11","$224,11","$224,11","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$40,28","$40,28","$40,28","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$226,43","$203,31","$180,18","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$53,35","$53,35","$53,35","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Punta","I","$47,21","$47,21","$47,21","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$34,53","$34,53","$34,53","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Costo compra: Gm,i","Fuera de Punta","I","$222,50","$222,50","$222,50","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$35,92","$35,92","$35,92","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$226,43","$203,31","$180,18","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Fuera de Punta","I","$53,35","$53,35","$53,35","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Fuera de Punta","I","$46,51","$46,51","$46,51","$0,00","$0,00","2021","Septiembre"
"Horaria","Costo Unitario","Restricciones: Rm","Fuera de Punta","I","$34,93","$34,93","$34,93","$0,00","$0,00","2021","Septiembre"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$234,67","$234,67","$234,67","$0,00","$0,00","2021","Diciembre"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$38,05","$38,05","$38,05","$0,00","$0,00","2021","Diciembre"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$231,82","$208,63","$185,45","$0,00","$0,00","2021","Diciembre"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$52,93","$52,93","$52,93","$0,00","$0,00","2021","Diciembre"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$48,72","$48,72","$48,72","$0,00","$0,00","2021","Diciembre"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$38,23","$38,23","$38,23","$0,00","$0,00","2021","Diciembre"
"Monomia","Costo Unitario","Costo Compra: Gm, i","N/A","I","$222,34","$222,34","$222,34","$0,00","$0,00","2021","Octubre"
"Monomia","Costo Unitario","Cargo transporte STN: Tm","N/A","I","$38,07","$38,07","$38,07","$0,00","$0,00","2021","Octubre"
"Monomia","Costo Unitario","Cargo transporte SDL: Dn, m","N/A","I","$235,51","$212,33","$189,15","$0,00","$0,00","2021","Octubre"
"Monomia","Costo Unitario","Margen comercialización: CVm, i, j","N/A","I","$52,21","$52,21","$52,21","$0,00","$0,00","2021","Octubre"
"Monomia","Costo Unitario","Costo G, T, pérdidas: PRn, m","N/A","I","$47,05","$47,05","$47,05","$0,00","$0,00","2021","Octubre"
"Monomia","Costo Unitario","Restricciones: Rm","N/A","I","$34,02","$34,02","$34,02","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Costo compra: Gm,i","Punta","I","$224,33","$224,33","$224,33","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Punta","I","$41,60","$41,60","$41,60","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Punta","I","$235,51","$212,33","$189,15","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Margen comercialización: CVm,i,j","Punta","I","$52,21","$52,21","$52,21","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Costo G, T, pérdidas: PRn,m","Punta","I","$47,64","$47,64","$47,64","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Restricciones: Rm","Punta","I","$32,96","$32,96","$32,96","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Costo compra: Gm,i","Fuera de Punta","I","$221,52","$221,52","$221,52","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Cargo transporte STN: Tm","Fuera de Punta","I","$36,96","$36,96","$36,96","$0,00","$0,00","2021","Octubre"
"Horaria","Costo Unitario","Cargo transporte SDL: Dn,m","Fuera de Punta","I","$235,51","$212,33","$189,15","$0,00","$0,00","2021","Octubre"
