"Municipio","Sector","Estrato","Servicio","Cargo Fijo","Cargo por Consumo Menor","Cargo por Consumo Mayor","Cargo por Consumo","Suspensión","Reinstalación","Reconexión","Corte","Año","Mes"
"Copacabana","Comercial","No aplica","Acueducto","$12.834,56","$0,00","$0,00","$3.404,04","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Envigado","Residencial","3","Acueducto","$8.137,62","$1.686,83","$1.775,61","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Caldas","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.565,91","$0,00","$0,00","$1.506,65","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Copacabana","Residencial","4","Acueducto","$8.565,91","$1.775,61","$1.775,61","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Bello","Comercial","No aplica","Alcantarillado","$7.115,99","$0,00","$0,00","$2.729,02","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Barbosa","Residencial","3","Acueducto","$8.556,37","$1.404,27","$1.404,27","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Girardota","Residencial","4","Alcantarillado","$4.598,47","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Estrella","Residencial","6","Acueducto","$13.690,19","$3.275,08","$3.275,08","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Itaguí","Residencial","2","Acueducto","$5.567,84","$1.154,15","$1.775,61","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Sabaneta","Residencial","1","Alcantarillado","$1.377,29","$528,20","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Copacabana","Residencial","2","Acueducto","$5.304,95","$1.269,09","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Sabaneta","Industrial","No aplica","Alcantarillado","$12.295,50","$0,00","$0,00","$2.941,43","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Envigado","Industrial","Industrial","Alcantarillado","$6.886,44","$0,00","$0,00","$2.281,79","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Medellín","Comercial","Comercial","Alcantarillado","$6.886,44","$0,00","$0,00","$2.640,98","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Bello","Residencial","4","Acueducto","$8.556,37","$2.046,93","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Caldas","Residencial","2","Alcantarillado","$3.948,23","$609,27","$708,46","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Medellín","Residencial","6","Alcantarillado","$7.345,54","$2.817,05","$2.817,05","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Sabaneta","Residencial","6","Acueducto","$13.690,19","$3.275,08","$3.275,08","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Caldas","Industrial","No aplica","Alcantarillado","$5.968,25","$0,00","$0,00","$920,99","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Medellín","Residencial","6","Acueducto","$13.690,19","$3.275,08","$3.275,08","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Barbosa","Industrial","No aplica","Acueducto","$6.886,44","$0,00","$0,00","$1.529,01","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Estrella","Comercial","No aplica","Acueducto","$13.705,46","$0,00","$0,00","$2.840,98","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Bello","Residencial","1","Acueducto","$3.422,55","$818,77","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Copacabana","Residencial","1","Alcantarillado","$2.299,23","$880,33","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Envigado","Residencial","4","Acueducto","$8.556,37","$2.046,93","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Copacabana","Residencial","4","Alcantarillado","$4.590,96","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Bello","Residencial","6","Acueducto","$15.401,47","$3.684,47","$3.684,47","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Barbosa","Residencial","3","Alcantarillado","$4.590,96","$1.019,34","$1.019,34","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Sabaneta","Residencial","5","Acueducto","$12.848,87","$2.663,42","$2.663,42","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Girardota","Comercial","Comercial","Acueducto","$12.848,87","$0,00","$0,00","$2.663,42","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Itaguí","Residencial","2","Alcantarillado","$2.984,12","$1.144,43","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Bello","Residencial","4","Alcantarillado","$4.590,96","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Copacabana","Residencial","6","Acueducto","$16.513,79","$3.950,57","$3.950,57","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Bello","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.556,37","$0,00","$0,00","$1.773,70","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Bello","Residencial","3","Acueducto","$8.556,37","$2.046,93","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Medellín","Residencial","2","Alcantarillado","$2.754,58","$1.056,39","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Envigado","Residencial","5","Acueducto","$14.118,01","$3.377,43","$3.377,43","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Medellín","Residencial","2","Acueducto","$5.133,82","$1.228,16","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Medellín","Residencial","1","Alcantarillado","$1.836,38","$704,26","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"La Estrella","Comercial","Comercial","Acueducto","$13.262,37","$0,00","$0,00","$2.749,24","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Medellín","Oficial y Exenta","No aplica","Alcantarillado","$4.590,96","$0,00","$0,00","$1.760,66","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Barbosa","Oficial y Exenta","No aplica","Alcantarillado","$4.590,96","$0,00","$0,00","$1.019,34","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Copacabana","Oficial y Exenta","No aplica","Acueducto","$4.590,96","$0,00","$0,00","$1.760,66","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Sabaneta","Oficial y Exenta","No aplica","Acueducto","$8.556,37","$0,00","$0,00","$2.046,93","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Barbosa","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$4.590,96","$0,00","$0,00","$951,93","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Girardota","Comercial","Comercial","Acueducto","$12.834,56","$0,00","$0,00","$2.660,55","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Girardota","Residencial","6","Alcantarillado","$7.345,54","$2.817,05","$2.817,05","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Copacabana","Residencial","3","Acueducto","$8.556,37","$2.046,93","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Copacabana","Comercial","No aplica","Alcantarillado","$6.886,44","$0,00","$0,00","$2.640,98","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Girardota","Residencial","1","Acueducto","$2.566,91","$614,08","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Girardota","Residencial","1","Alcantarillado","$1.377,29","$528,20","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Copacabana","Residencial","5","Alcantarillado","$6.886,44","$2.640,98","$2.640,98","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Barbosa","Residencial","4","Alcantarillado","$4.590,96","$1.019,34","$1.019,34","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Envigado","Residencial","1","Alcantarillado","$1.377,29","$528,20","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Girardota","Residencial","4","Acueducto","$8.556,37","$2.046,93","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Itaguí","Residencial","4","Acueducto","$8.556,37","$2.046,93","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Caldas","Residencial","6","Acueducto","$13.690,19","$2.462,97","$2.462,97","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Caldas","Industrial","Industrial","Acueducto","$11.123,28","$0,00","$0,00","$1.956,17","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Envigado","Residencial","5","Alcantarillado","$7.265,58","$2.781,84","$2.781,84","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Envigado","Residencial","6","Alcantarillado","$7.620,99","$2.922,69","$2.922,69","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Caldas","Residencial","6","Alcantarillado","$7.345,54","$1.133,53","$1.133,53","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Girardota","Residencial","5","Alcantarillado","$6.886,44","$2.640,98","$2.640,98","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Copacabana","Comercial","Comercial","Alcantarillado","$6.897,70","$0,00","$0,00","$2.640,98","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Bello","Residencial","6","Alcantarillado","$8.263,73","$3.169,18","$3.169,18","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Copacabana","Residencial","2","Alcantarillado","$2.754,58","$1.056,39","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Medellín","Comercial","Comercial","Acueducto","$12.834,56","$0,00","$0,00","$2.660,55","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Sabaneta","Industrial","No aplica","Alcantarillado","$6.675,26","$0,00","$0,00","$2.559,99","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Medellín","Industrial","No aplica","Alcantarillado","$5.968,25","$0,00","$0,00","$2.288,85","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Barbosa","Residencial","4","Alcantarillado","$4.598,47","$949,19","$949,19","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Girardota","Residencial","3","Acueducto","$7.272,91","$1.739,89","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Envigado","Industrial","Industrial","Alcantarillado","$6.897,70","$0,00","$0,00","$2.640,98","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Girardota","Residencial","1","Alcantarillado","$1.377,29","$528,20","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"La Estrella","Industrial","Industrial","Acueducto","$11.978,92","$0,00","$0,00","$2.483,18","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Barbosa","Residencial","6","Acueducto","$13.705,46","$2.094,32","$2.094,32","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Barbosa","Residencial","4","Acueducto","$8.556,37","$1.404,27","$1.404,27","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Itaguí","Industrial","No aplica","Acueducto","$11.978,92","$0,00","$0,00","$2.865,70","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Girardota","Residencial","3","Alcantarillado","$3.902,32","$1.496,56","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Barbosa","Comercial","Comercial","Alcantarillado","$6.886,44","$0,00","$0,00","$1.427,90","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"La Estrella","Residencial","5","Acueducto","$12.834,56","$3.070,39","$3.070,39","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Sabaneta","Comercial","No aplica","Alcantarillado","$7.115,99","$0,00","$0,00","$2.729,02","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Bello","Industrial","No aplica","Acueducto","$6.886,44","$0,00","$0,00","$2.640,98","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Sabaneta","Residencial","4","Acueducto","$8.565,91","$1.775,61","$1.775,61","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Caldas","Comercial","Comercial","Acueducto","$12.834,56","$0,00","$0,00","$2.257,12","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Barbosa","Industrial","No aplica","Alcantarillado","$6.886,44","$0,00","$0,00","$1.529,01","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Copacabana","Residencial","2","Alcantarillado","$2.754,58","$1.056,39","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Caldas","Residencial","4","Acueducto","$8.556,37","$1.539,36","$1.539,36","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Sabaneta","Residencial","6","Acueducto","$13.690,19","$3.275,08","$3.275,08","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Envigado","Comercial","Comercial","Acueducto","$13.262,37","$0,00","$0,00","$2.696,03","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Sabaneta","Residencial","6","Alcantarillado","$8.126,00","$3.116,36","$3.116,36","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Caldas","Residencial","5","Alcantarillado","$6.886,44","$1.062,68","$1.062,68","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Girardota","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.556,37","$0,00","$0,00","$1.773,70","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Sabaneta","Industrial","Industrial","Acueducto","$11.123,28","$0,00","$0,00","$2.548,81","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Medellín","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$4.590,96","$0,00","$0,00","$1.760,66","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Estrella","Residencial","3","Alcantarillado","$4.598,47","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Envigado","Industrial","No aplica","Acueducto","$11.978,92","$0,00","$0,00","$2.865,70","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Bello","Residencial","5","Acueducto","$15.401,47","$3.684,47","$3.684,47","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Estrella","Residencial","4","Alcantarillado","$4.598,47","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Medellín","Residencial","4","Alcantarillado","$4.590,96","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Medellín","Residencial","5","Alcantarillado","$6.886,44","$2.640,98","$2.640,98","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Sabaneta","Residencial","4","Alcantarillado","$4.590,96","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Sabaneta","Residencial","6","Alcantarillado","$7.357,55","$2.817,05","$2.817,05","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Caldas","Residencial","6","Acueducto","$13.690,19","$2.462,97","$2.462,97","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Bello","Residencial","1","Alcantarillado","$1.377,29","$528,20","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Barbosa","Comercial","Comercial","Acueducto","$12.848,87","$0,00","$0,00","$1.963,42","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Copacabana","Comercial","No aplica","Acueducto","$6.886,44","$0,00","$0,00","$2.640,98","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Bello","Residencial","5","Alcantarillado","$8.277,24","$3.169,18","$3.169,18","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Medellín","Residencial","1","Alcantarillado","$1.836,38","$704,26","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Sabaneta","Residencial","4","Alcantarillado","$4.590,96","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Barbosa","Residencial","6","Acueducto","$13.690,19","$2.246,83","$2.246,83","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Medellín","Residencial","4","Alcantarillado","$4.590,96","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Itaguí","Residencial","4","Alcantarillado","$4.590,96","$1.760,66","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Itaguí","Residencial","5","Alcantarillado","$6.886,44","$2.640,98","$2.640,98","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Girardota","Residencial","2","Alcantarillado","$2.754,58","$1.056,39","$1.760,66","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Caldas","Comercial","No aplica","Alcantarillado","$6.886,44","$0,00","$0,00","$1.062,68","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Caldas","Residencial","4","Alcantarillado","$4.590,96","$708,46","$708,46","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
"Medellín","Comercial","Comercial","Acueducto","$12.834,56","$0,00","$0,00","$2.579,66","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Envigado","Oficial y Exenta","No aplica","Acueducto","$4.590,96","$0,00","$0,00","$1.760,66","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Copacabana","Residencial","1","Acueducto","$4.278,19","$1.023,46","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Itaguí","Residencial","3","Acueducto","$8.128,55","$1.944,58","$2.046,93","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Medellín","Industrial","Industrial","Acueducto","$11.123,28","$0,00","$0,00","$2.235,70","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Febrero"
"Sabaneta","Comercial","No aplica","Alcantarillado","$13.262,37","$0,00","$0,00","$3.172,73","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Marzo"
"Barbosa","Residencial","5","Alcantarillado","$6.897,70","$1.423,79","$1.423,79","$0,00","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"Estrella","Oficial y Exenta","No aplica","Acueducto","$8.565,91","$0,00","$0,00","$1.775,61","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Enero"
"La Estrella","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.556,37","$0,00","$0,00","$1.773,70","$10.935,89","$9.374,13","$17.186,50","$18.748,25","2018","Abril"
